age,agent,career_stats_career_assists,career_stats_career_goals,citizenship,club,market_value,national_caps,national_goals,position,season_stats_appearances,season_stats_assists,season_stats_goals,season_stats_minutes,league,season_ga,market_value_bin
23,Roc Nation Sports,25.0,19.0,Brazil,Inter,25000000.0,0.0,0.0,Right Midfield,37.0,10.0,9.0,2919.0,seriea,19.0,3
23,No Agent,28.0,26.0,Poland,Inter,12000000.0,29.0,3.0,Left Midfield,34.0,3.0,1.0,1413.0,seriea,4.0,2
19,No Agent,11.0,61.0,Italy,Inter,25000000.0,11.0,7.0,Centre-Forward,41.0,4.0,19.0,3197.0,seriea,23.0,3
27,Footfeel ISM,56.0,180.0,Argentina,Inter,95000000.0,70.0,32.0,Centre-Forward,51.0,7.0,24.0,3913.0,seriea,31.0,3
27,Sport Cover,57.0,96.0,France,Inter,75000000.0,30.0,2.0,Centre-Forward,49.0,9.0,18.0,3419.0,seriea,27.0,3
20,GR Sports,14.0,15.0,Argentina,Inter,12000000.0,3.0,0.0,Attacking Midfield,5.0,0.0,1.0,118.0,seriea,1.0,2
22,No Agent,25.0,78.0,Italy,Inter,8500000.0,13.0,1.0,Second Striker,39.0,2.0,10.0,2671.0,seriea,12.0,2
28,No Agent,6.0,22.0,Brazil,Juventus,50000000.0,5.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,seriea,0.0,3
35,No Agent,17.0,0.0,Italy,Juventus,200000.0,9.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,seriea,0.0,0
27,No Agent,6.0,0.0,Italy,Juventus,18000000.0,0.0,0.0,Goalkeeper,44.0,0.0,0.0,3959.0,seriea,0.0,3
32,No Agent,17.0,0.0,Italy,Juventus,2500000.0,2.0,0.0,Goalkeeper,9.0,0.0,0.0,750.0,seriea,0.0,1
25,CAA Stellar,7.0,5.0,France,Juventus,28000000.0,1.0,0.0,Centre-Back,40.0,1.0,1.0,3251.0,seriea,2.0,3
36,No Agent,74.0,143.0,Austria,Inter,3000000.0,0.0,0.0,Centre-Forward,28.0,2.0,7.0,908.0,seriea,9.0,1
22,Mp Management,15.0,8.0,Italy,Juventus,12000000.0,0.0,0.0,Right-Back,38.0,1.0,2.0,2405.0,seriea,3.0,2
26,No Agent,11.0,5.0,England,Juventus,16000000.0,10.0,0.0,Centre-Back,30.0,1.0,0.0,1965.0,seriea,1.0,3
26,No Agent,4.0,16.0,Italy,Juventus,24000000.0,6.0,0.0,Centre-Back,43.0,2.0,1.0,3231.0,seriea,3.0,3
25,No Agent,30.0,8.0,Italy,Juventus,35000000.0,14.0,3.0,Left-Back,43.0,5.0,2.0,2941.0,seriea,7.0,3
21,No Agent,11.0,2.0,Sweden,Juventus,2000000.0,9.0,1.0,Left-Back,8.0,0.0,0.0,361.0,seriea,0.0,1
30,No Agent,4.0,20.0,Italy,Juventus,3000000.0,7.0,0.0,Centre-Back,26.0,0.0,1.0,1342.0,seriea,1.0,1
24,VIDA 11,3.0,1.0,Colombia,Juventus,9000000.0,2.0,0.0,Left-Back,9.0,1.0,0.0,618.0,seriea,1.0,2
26,Wasserman,31.0,27.0,States,Juventus,22000000.0,60.0,11.0,Central Midfield,45.0,4.0,5.0,3228.0,seriea,9.0,3
27,Wasserman,35.0,80.0,Netherlands,Juventus,35000000.0,25.0,3.0,Attacking Midfield,41.0,3.0,4.0,2880.0,seriea,7.0,3
21,AS1,6.0,2.0,Portugal,Juventus,10000000.0,2.0,0.0,Right-Back,32.0,6.0,1.0,1885.0,seriea,7.0,2
32,No Agent,126.0,80.0,Serbia,Juventus,5000000.0,64.0,3.0,Left Midfield,35.0,9.0,2.0,2501.0,seriea,11.0,1
27,Bertolucci Sports,24.0,27.0,Brazil,Juventus,30000000.0,18.0,0.0,Central Midfield,27.0,0.0,0.0,877.0,seriea,0.0,3
24,Sport Cover,20.0,16.0,France,Juventus,40000000.0,1.0,0.0,Central Midfield,48.0,8.0,5.0,3119.0,seriea,13.0,3
27,Excellence Sport,29.0,20.0,Italy,Juventus,30000000.0,30.0,3.0,Defensive Midfield,48.0,2.0,2.0,3716.0,seriea,4.0,3
20,No Agent,24.0,37.0,Türkiye,Juventus,50000000.0,21.0,2.0,Left Winger,49.0,7.0,10.0,3332.0,seriea,17.0,3
21,No Agent,17.0,23.0,Belgium,Juventus,14000000.0,8.0,0.0,Left Winger,32.0,5.0,4.0,1077.0,seriea,9.0,2
25,BS Group ...,17.0,30.0,States,Juventus,17000000.0,44.0,7.0,Right Winger,43.0,5.0,6.0,2341.0,seriea,11.0,3
19,No Agent,9.0,15.0,Montenegro,Juventus,4000000.0,1.0,1.0,Attacking Midfield,0.0,0.0,0.0,0.0,seriea,0.0,1
22,Gestifute,26.0,28.0,Portugal,Juventus,28000000.0,11.0,2.0,Right Winger,38.0,6.0,7.0,2144.0,seriea,13.0,3
27,No Agent,35.0,77.0,Argentina,Juventus,24000000.0,43.0,6.0,Right Winger,0.0,0.0,0.0,0.0,seriea,0.0,3
26,No Agent,51.0,86.0,France,Juventus,30000000.0,31.0,9.0,Centre-Forward,34.0,3.0,12.0,1945.0,seriea,15.0,3
24,No Agent,9.0,0.0,Italy,Atalanta BC,25000000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,seriea,0.0,3
34,No Agent,16.0,1.0,Italy,Atalanta BC,100000.0,0.0,0.0,Goalkeeper,1.0,0.0,0.0,12.0,seriea,0.0,0
25,INTERNATIONAL ...,24.0,128.0,Serbia,Juventus,35000000.0,36.0,14.0,Centre-Forward,0.0,0.0,0.0,0.0,seriea,0.0,3
31,CAA Stellar,39.0,161.0,Poland,Juventus,2000000.0,73.0,17.0,Centre-Forward,0.0,0.0,0.0,0.0,seriea,0.0,1
21,No Agent,6.0,13.0,Italy,Atalanta BC,35000000.0,0.0,0.0,Centre-Back,8.0,0.0,0.0,371.0,seriea,0.0,3
32,No Agent,15.0,22.0,Albania,Atalanta BC,6000000.0,63.0,1.0,Centre-Back,47.0,2.0,2.0,3599.0,seriea,4.0,2
28,ROOF,7.0,21.0,Austria,Atalanta BC,8000000.0,44.0,2.0,Centre-Back,28.0,0.0,0.0,1733.0,seriea,0.0,2
26,No Agent,7.0,9.0,Sweden,Atalanta BC,30000000.0,21.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,seriea,0.0,3
32,No Agent,45.0,34.0,Bosnia-Herzegovina,Atalanta BC,7000000.0,62.0,0.0,Centre-Back,34.0,4.0,1.0,2710.0,seriea,5.0,2
24,Unique Sports Group,7.0,2.0,d'Ivoire,Atalanta BC,25000000.0,25.0,0.0,Centre-Back,23.0,2.0,0.0,1458.0,seriea,2.0,3
22,No Agent,3.0,5.0,Ghana,Atalanta BC,7000000.0,3.0,0.0,Defensive Midfield,10.0,0.0,2.0,308.0,seriea,2.0,2
34,No Agent,23.0,29.0,Italy,Atalanta BC,1400000.0,14.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,seriea,0.0,0
25,GR Sports,12.0,27.0,Italy,Atalanta BC,8000000.0,2.0,0.0,Central Midfield,38.0,2.0,6.0,1258.0,seriea,8.0,2
25,No Agent,28.0,9.0,Italy,Atalanta BC,24000000.0,0.0,0.0,Right Midfield,45.0,11.0,1.0,3117.0,seriea,12.0,3
34,SEG,36.0,35.0,Netherlands,Atalanta BC,5000000.0,42.0,1.0,Defensive Midfield,0.0,0.0,0.0,0.0,seriea,0.0,1
20,No Agent,14.0,7.0,Italy,Atalanta BC,3500000.0,0.0,0.0,Right Midfield,15.0,0.0,0.0,394.0,seriea,0.0,1
33,No Agent,45.0,31.0,Italy,Atalanta BC,5000000.0,14.0,0.0,Right Midfield,0.0,0.0,0.0,0.0,seriea,0.0,1
25,No Agent,8.0,23.0,Brazil,Atalanta BC,50000000.0,0.0,0.0,Central Midfield,49.0,2.0,5.0,3839.0,seriea,7.0,3
23,LIOS Sports,38.0,74.0,Serbia,Atalanta BC,17000000.0,20.0,1.0,Attacking Midfield,43.0,4.0,5.0,1640.0,seriea,9.0,3
24,No Agent,46.0,56.0,Belgium,Atalanta BC,35000000.0,0.0,0.0,Attacking Midfield,50.0,13.0,13.0,2998.0,seriea,26.0,3
37,Andrei Martínez,93.0,55.0,Colombia,Atalanta BC,1000000.0,116.0,10.0,Right Midfield,32.0,4.0,0.0,1172.0,seriea,4.0,0
22,No Agent,22.0,4.0,Italy,Atalanta BC,16000000.0,15.0,0.0,Left Midfield,0.0,0.0,0.0,0.0,seriea,0.0,3
23,GR Sports,7.0,46.0,Italy,Atalanta BC,10000000.0,5.0,0.0,Attacking Midfield,32.0,1.0,6.0,1665.0,seriea,7.0,2
27,ROOF,43.0,87.0,Nigeria,Atalanta BC,60000000.0,29.0,8.0,Second Striker,40.0,7.0,20.0,2871.0,seriea,27.0,3
29,No Agent,16.0,0.0,France,AC Milan,25000000.0,32.0,0.0,Goalkeeper,53.0,0.0,0.0,4696.0,seriea,0.0,3
27,SPORT INVEST,8.0,18.0,England,AC Milan,20000000.0,5.0,0.0,Centre-Back,35.0,2.0,0.0,2670.0,seriea,2.0,3
20,No Agent,2.0,0.0,Italy,AC Milan,500000.0,4.0,0.0,Goalkeeper,8.0,0.0,0.0,624.0,seriea,0.0,0
30,No Agent,47.0,90.0,Croatia,Atalanta BC,10000000.0,76.0,11.0,Central Midfield,47.0,6.0,6.0,2776.0,seriea,12.0,2
26,No Agent,20.0,84.0,Italy,Atalanta BC,45000000.0,20.0,6.0,Centre-Forward,49.0,9.0,28.0,3154.0,seriea,37.0,3
26,CAA Stellar,15.0,82.0,Italy,Atalanta BC,24000000.0,20.0,1.0,Centre-Forward,1.0,0.0,0.0,5.0,seriea,0.0,3
33,GR Sports,16.0,0.0,Italy,AC Milan,1000000.0,0.0,0.0,Goalkeeper,3.0,0.0,0.0,170.0,seriea,0.0,0
26,No Agent,14.0,11.0,Brazil,AC Milan,9000000.0,10.0,0.0,Right-Back,26.0,0.0,0.0,1868.0,seriea,0.0,2
23,Unique Sports Group,7.0,15.0,Germany,AC Milan,18000000.0,0.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,seriea,0.0,3
27,No Agent,55.0,39.0,France,AC Milan,35000000.0,0.0,0.0,Left-Back,49.0,6.0,5.0,4095.0,seriea,11.0,3
20,YOU FIRST,6.0,4.0,Spain,AC Milan,15000000.0,0.0,0.0,Right-Back,46.0,2.0,4.0,3207.0,seriea,6.0,2
25,No Agent,4.0,12.0,Italy,AC Milan,14000000.0,0.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,seriea,0.0,2
24,No Agent,12.0,12.0,Serbia,AC Milan,18000000.0,46.0,4.0,Centre-Back,35.0,2.0,2.0,2765.0,seriea,4.0,3
35,No Agent,52.0,12.0,England,AC Milan,4000000.0,96.0,1.0,Right-Back,34.0,0.0,0.0,2205.0,seriea,0.0,1
21,No Agent,5.0,4.0,France,AC Milan,10000000.0,5.0,0.0,Central Midfield,27.0,0.0,0.0,1913.0,seriea,0.0,2
34,No Agent,43.0,75.0,Italy,AC Milan,1000000.0,49.0,2.0,Right-Back,1.0,0.0,0.0,4.0,seriea,0.0,0
22,No Agent,11.0,11.0,States,AC Milan,20000000.0,47.0,1.0,Central Midfield,40.0,3.0,0.0,2237.0,seriea,3.0,3
29,CAA Stellar,31.0,29.0,England,AC Milan,10000000.0,10.0,0.0,Central Midfield,28.0,1.0,0.0,1384.0,seriea,1.0,2
26,No Agent,68.0,93.0,Portugal,AC Milan,70000000.0,0.0,0.0,Left Winger,50.0,13.0,12.0,3499.0,seriea,25.0,3
26,No Agent,25.0,13.0,France,AC Milan,30000000.0,25.0,3.0,Defensive Midfield,52.0,9.0,1.0,3890.0,seriea,10.0,3
22,No Agent,7.0,4.0,Italy,AC Milan,3200000.0,0.0,0.0,Right-Back,17.0,0.0,0.0,692.0,seriea,0.0,1
28,P&P Sport ...,3.0,0.0,Italy,Napoli,18000000.0,3.0,0.0,Goalkeeper,35.0,0.0,0.0,3096.0,seriea,0.0,3
26,No Agent,83.0,91.0,States,AC Milan,50000000.0,0.0,0.0,Right Winger,0.0,0.0,0.0,0.0,seriea,0.0,3
24,Rafaela Pimenta,28.0,114.0,Mexico,AC Milan,30000000.0,34.0,4.0,Centre-Forward,38.0,6.0,22.0,2110.0,seriea,28.0,3
27,ROOF,51.0,172.0,England,AC Milan,15000000.0,11.0,3.0,Centre-Forward,45.0,7.0,10.0,1757.0,seriea,17.0,2
26,No Agent,36.0,49.0,Nigeria,AC Milan,10000000.0,46.0,7.0,Right Winger,36.0,3.0,5.0,1287.0,seriea,8.0,2
25,Gestifute,44.0,92.0,Portugal,AC Milan,20000000.0,45.0,9.0,Second Striker,41.0,3.0,10.0,1964.0,seriea,13.0,3
27,LIAN Sports Group,26.0,86.0,Serbia,AC Milan,4500000.0,45.0,11.0,Centre-Forward,17.0,0.0,4.0,693.0,seriea,4.0,1
29,P&P Sport ...,13.0,0.0,Italy,Napoli,2000000.0,0.0,0.0,Goalkeeper,16.0,0.0,0.0,1440.0,seriea,0.0,1
20,No Agent,5.0,0.0,Italy,Napoli,150000.0,1.0,0.0,Goalkeeper,21.0,0.0,0.0,1920.0,seriea,0.0,0
29,No Agent,21.0,0.0,Italy,Napoli,400000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,seriea,0.0,0
34,No Agent,6.0,7.0,Brazil,Napoli,1500000.0,0.0,0.0,Centre-Back,17.0,1.0,1.0,1254.0,seriea,2.0,0
26,GR Sports,8.0,10.0,Italy,Napoli,50000000.0,10.0,0.0,Centre-Back,23.0,0.0,1.0,2016.0,seriea,1.0,3
31,No Agent,56.0,29.0,Italy,Napoli,12000000.0,0.0,0.0,Right-Back,39.0,3.0,3.0,3438.0,seriea,6.0,2
27,GBG Global Business ...,15.0,6.0,Uruguay,Napoli,20000000.0,28.0,2.0,Left-Back,33.0,3.0,0.0,2389.0,seriea,3.0,3
32,No Agent,39.0,22.0,Italy,Napoli,3500000.0,24.0,0.0,Left-Back,30.0,1.0,1.0,1772.0,seriea,2.0,1
29,No Agent,19.0,10.0,Italy,Napoli,2500000.0,0.0,0.0,Right-Back,22.0,0.0,0.0,856.0,seriea,0.0,1
30,FairSport,18.0,8.0,Slovakia,Napoli,25000000.0,65.0,4.0,Defensive Midfield,0.0,0.0,0.0,0.0,seriea,0.0,3
24,CAA Stellar,22.0,20.0,Scotland,Napoli,20000000.0,40.0,2.0,Defensive Midfield,30.0,1.0,0.0,1452.0,seriea,1.0,3
28,Murdock Sports Group,14.0,45.0,Scotland,Napoli,50000000.0,61.0,12.0,Central Midfield,39.0,6.0,13.0,3021.0,seriea,19.0,3
29,No Agent,25.0,14.0,Cameroon,Napoli,27000000.0,60.0,5.0,Central Midfield,37.0,5.0,6.0,2981.0,seriea,11.0,3
28,Bertolucci Sports,76.0,77.0,Brazil,Napoli,30000000.0,8.0,1.0,Right Winger,30.0,8.0,3.0,1445.0,seriea,11.0,3
29,ROOF,22.0,38.0,Denmark,Napoli,10000000.0,5.0,0.0,Central Midfield,20.0,0.0,1.0,365.0,seriea,1.0,2
25,YOU FIRST,37.0,63.0,Switzerland,Napoli,13000000.0,24.0,2.0,Left Winger,21.0,2.0,1.0,595.0,seriea,3.0,2
21,LIAN Sports Group,22.0,19.0,Italy,Napoli,1000000.0,3.0,0.0,Central Midfield,1.0,0.0,0.0,10.0,seriea,0.0,0
31,No Agent,68.0,97.0,Italy,Napoli,10000000.0,0.0,0.0,Right Winger,39.0,5.0,3.0,2936.0,seriea,8.0,2
25,No Agent,27.0,79.0,Italy,Napoli,25000000.0,40.0,9.0,Second Striker,29.0,2.0,6.0,1325.0,seriea,8.0,3
25,No Agent,14.0,42.0,Belgium,Napoli,8000000.0,1.0,0.0,Right Winger,21.0,0.0,2.0,348.0,seriea,2.0,2
32,TEAM LUKAKU,99.0,323.0,Belgium,Napoli,22000000.0,0.0,0.0,Centre-Forward,38.0,11.0,14.0,2896.0,seriea,25.0,3
29,No Agent,29.0,101.0,Argentina,Napoli,5000000.0,0.0,0.0,Centre-Forward,0.0,0.0,0.0,0.0,seriea,0.0,1
18,No Agent,6.0,0.0,Italy,AS Roma,500000.0,13.0,0.0,Goalkeeper,11.0,0.0,0.0,964.0,seriea,0.0,0
30,No Agent,10.0,0.0,Italy,AS Roma,1000000.0,1.0,0.0,Goalkeeper,7.0,0.0,0.0,630.0,seriea,0.0,0
25,Universal Twenty Two,13.0,0.0,Serbia,AS Roma,25000000.0,1.0,0.0,Goalkeeper,51.0,0.0,0.0,4590.0,seriea,0.0,3
25,No Agent,16.0,13.0,d'Ivoire,AS Roma,30000000.0,0.0,0.0,Centre-Back,0.0,0.0,0.0,0.0,seriea,0.0,3
29,GR Sports,12.0,29.0,Italy,AS Roma,15000000.0,14.0,0.0,Centre-Back,46.0,2.0,3.0,3954.0,seriea,5.0,2
26,No Agent,4.0,7.0,Denmark,AS Roma,10000000.0,16.0,0.0,Centre-Back,23.0,0.0,0.0,812.0,seriea,0.0,2
28,No Agent,84.0,28.0,Spain,AS Roma,20000000.0,2.0,0.0,Left-Back,51.0,6.0,4.0,4349.0,seriea,10.0,3
25,TKS,28.0,8.0,Arabia,AS Roma,3000000.0,38.0,1.0,Right-Back,10.0,1.0,1.0,498.0,seriea,2.0,1
28,F-F SPORT,23.0,12.0,Türkiye,AS Roma,6000000.0,54.0,2.0,Right-Back,43.0,3.0,1.0,3173.0,seriea,4.0,2
23,No Agent,14.0,7.0,Netherlands,AS Roma,8000000.0,13.0,0.0,Left-Back,32.0,5.0,2.0,2387.0,seriea,7.0,2
22,AYMO Football ...,17.0,17.0,Netherlands,AS Roma,10000000.0,21.0,3.0,Right-Back,44.0,2.0,1.0,2841.0,seriea,3.0,2
17,No Agent,1.0,1.0,Spain,AS Roma,1000000.0,0.0,0.0,Right-Back,14.0,1.0,1.0,1104.0,seriea,2.0,0
30,GR Sports,30.0,43.0,Italy,AS Roma,7000000.0,43.0,2.0,Defensive Midfield,38.0,3.0,4.0,2543.0,seriea,7.0,2
30,DCGLOBALSL,39.0,34.0,Argentina,AS Roma,5000000.0,73.0,5.0,Defensive Midfield,33.0,2.0,4.0,2078.0,seriea,6.0,1
21,Sport Cover,6.0,3.0,France,AS Roma,8000000.0,3.0,0.0,Defensive Midfield,0.0,0.0,0.0,0.0,seriea,0.0,2
24,No Agent,7.0,15.0,France,AS Roma,40000000.0,8.0,0.0,Central Midfield,0.0,0.0,0.0,0.0,seriea,0.0,3
20,No Agent,19.0,39.0,Italy,AS Roma,13000000.0,12.0,1.0,Central Midfield,41.0,1.0,3.0,1933.0,seriea,4.0,2
22,GR Sports,18.0,44.0,Italy,AS Roma,12000000.0,0.0,0.0,Attacking Midfield,41.0,2.0,2.0,1366.0,seriea,4.0,2
29,No Agent,67.0,81.0,Italy,AS Roma,9000000.0,0.0,0.0,Attacking Midfield,34.0,3.0,3.0,2126.0,seriea,6.0,2
32,No Agent,67.0,127.0,Italy,AS Roma,3500000.0,32.0,7.0,Left Winger,41.0,6.0,3.0,1474.0,seriea,9.0,1
22,No Agent,21.0,29.0,Argentina,AS Roma,30000000.0,0.0,0.0,Right Winger,39.0,5.0,5.0,2224.0,seriea,10.0,3
25,Unique Sports Group,35.0,23.0,Belgium,AS Roma,17000000.0,16.0,1.0,Right Winger,0.0,0.0,0.0,0.0,seriea,0.0,3
28,ALIK FOOTBALL ...,31.0,131.0,Ukraine,AS Roma,30000000.0,36.0,11.0,Centre-Forward,45.0,4.0,17.0,3195.0,seriea,21.0,3
31,No Agent,86.0,195.0,Argentina,AS Roma,8000000.0,40.0,4.0,Second Striker,36.0,4.0,8.0,2121.0,seriea,12.0,2
29,No Agent,38.0,64.0,Uzbekistan,AS Roma,5000000.0,0.0,0.0,Centre-Forward,37.0,5.0,7.0,1465.0,seriea,12.0,1
26,GFM,6.0,20.0,Netherlands,Bologna,28000000.0,0.0,0.0,Centre-Back,47.0,2.0,0.0,4019.0,seriea,2.0,3
21,P&P Sport ...,3.0,0.0,Italy,Bologna,200000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,seriea,0.0,0
25,No Agent,8.0,0.0,Italy,Bologna,1500000.0,0.0,0.0,Goalkeeper,15.0,0.0,0.0,1325.0,seriea,0.0,0
34,P&P Sport ...,20.0,0.0,Poland,Bologna,2500000.0,17.0,0.0,Goalkeeper,37.0,0.0,0.0,3265.0,seriea,0.0,1
26,Wasserman,5.0,4.0,Colombia,Bologna,22000000.0,28.0,0.0,Centre-Back,44.0,1.0,1.0,3536.0,seriea,2.0,3
27,GR Sports,5.0,13.0,Croatia,Bologna,4000000.0,10.0,0.0,Centre-Back,11.0,1.0,0.0,436.0,seriea,1.0,1
31,BSP FOOTBALL AGENCY,22.0,18.0,Greece,Bologna,1500000.0,6.0,0.0,Left-Back,0.0,0.0,0.0,0.0,seriea,0.0,0
27,No Agent,5.0,6.0,Italy,Bologna,6000000.0,0.0,0.0,Centre-Back,24.0,1.0,0.0,1374.0,seriea,1.0,2
25,No Agent,16.0,13.0,Sweden,Bologna,8000000.0,14.0,2.0,Right-Back,29.0,1.0,1.0,1633.0,seriea,2.0,2
28,YOU FIRST,23.0,15.0,Italy,Bologna,4500000.0,7.0,0.0,Right-Back,27.0,1.0,1.0,1434.0,seriea,2.0,1
37,No Agent,31.0,36.0,Italy,Bologna,800000.0,6.0,0.0,Right-Back,19.0,0.0,1.0,1155.0,seriea,1.0,0
25,AC Talent,26.0,10.0,Spain,Bologna,15000000.0,10.0,0.0,Left-Back,38.0,6.0,0.0,2761.0,seriea,6.0,2
27,VPA SPORTS ...,22.0,25.0,Croatia,Bologna,4500000.0,4.0,0.0,Defensive Midfield,32.0,3.0,0.0,1735.0,seriea,3.0,1
25,No Agent,35.0,51.0,Scotland,Bologna,28000000.0,16.0,0.0,Central Midfield,24.0,1.0,1.0,1510.0,seriea,2.0,3
24,No Agent,9.0,13.0,Morocco,Bologna,1400000.0,6.0,0.0,Defensive Midfield,3.0,0.0,0.0,25.0,seriea,0.0,0
28,Wasserman,38.0,29.0,Switzerland,Bologna,7500000.0,32.0,2.0,Central Midfield,16.0,0.0,0.0,759.0,seriea,0.0,2
25,No Agent,19.0,31.0,Italy,Bologna,9000000.0,3.0,0.0,Central Midfield,30.0,3.0,4.0,1634.0,seriea,7.0,2
33,ESHA,44.0,60.0,Switzerland,Bologna,5000000.0,80.0,11.0,Central Midfield,49.0,2.0,1.0,4125.0,seriea,3.0,1
21,No Agent,8.0,14.0,Argentina,Bologna,15000000.0,0.0,0.0,Left Winger,28.0,3.0,4.0,1441.0,seriea,7.0,2
26,Nine Group,30.0,68.0,Denmark,Bologna,12000000.0,0.0,0.0,Attacking Midfield,37.0,5.0,6.0,2221.0,seriea,11.0,2
22,No Agent,9.0,36.0,Italy,Bologna,12000000.0,16.0,4.0,Attacking Midfield,41.0,1.0,4.0,1725.0,seriea,5.0,2
24,No Agent,24.0,35.0,Italy,Bologna,8500000.0,9.0,0.0,Left Winger,20.0,4.0,1.0,698.0,seriea,5.0,2
23,CAA Stellar,3.0,5.0,Iceland,Bologna,600000.0,0.0,0.0,Central Midfield,8.0,1.0,1.0,470.0,seriea,2.0,0
21,Dupla Piqué & ...,1.0,12.0,Spain,Bologna,1800000.0,0.0,0.0,Left Winger,12.0,0.0,0.0,369.0,seriea,0.0,1
19,No Agent,9.0,14.0,Italy,Bologna,200000.0,0.0,0.0,Left Winger,35.0,7.0,9.0,2891.0,seriea,16.0,0
24,Binary Sports Group,33.0,70.0,Switzerland,Bologna,35000000.0,0.0,0.0,Right Winger,0.0,0.0,0.0,0.0,seriea,0.0,3
28,No Agent,49.0,103.0,Italy,Bologna,25000000.0,9.0,2.0,Right Winger,40.0,5.0,17.0,2439.0,seriea,22.0,3
20,No Agent,11.0,21.0,Argentina,Bologna,35000000.0,0.0,0.0,Centre-Forward,46.0,8.0,10.0,2820.0,seriea,18.0,3
24,No Agent,23.0,115.0,Netherlands,Bologna,12000000.0,1.0,0.0,Centre-Forward,43.0,3.0,7.0,1823.0,seriea,10.0,2
23,DRANGOLD LIMITED / ...,5.0,0.0,Greece,Lazio,10000000.0,0.0,0.0,Goalkeeper,20.0,0.0,0.0,1830.0,seriea,0.0,2
19,No Agent,9.0,0.0,Italy,Lazio,100000.0,0.0,0.0,Goalkeeper,35.0,0.0,0.0,3128.0,seriea,0.0,0
31,No Agent,12.0,2.0,Italy,Lazio,3000000.0,0.0,0.0,Goalkeeper,32.0,0.0,0.0,2880.0,seriea,0.0,1
23,No Agent,4.0,0.0,Italy,Lazio,50000.0,0.0,0.0,Goalkeeper,0.0,0.0,0.0,0.0,seriea,0.0,0
24,Footfeel ISM,3.0,8.0,Spain,Lazio,30000000.0,0.0,0.0,Centre-Back,43.0,0.0,2.0,3315.0,seriea,2.0,3
30,Team Raiola,8.0,22.0,Italy,Lazio,7000000.0,13.0,2.0,Centre-Back,43.0,1.0,5.0,3578.0,seriea,6.0,2
22,BTAM,1.0,7.0,Denmark,Lazio,3500000.0,0.0,0.0,Centre-Back,18.0,0.0,0.0,1473.0,seriea,0.0,1
31,No Agent,17.0,25.0,France,Lazio,3000000.0,0.0,0.0,Centre-Back,23.0,1.0,2.0,1366.0,seriea,3.0,1
32,Team Raiola,12.0,10.0,Spain,Lazio,2500000.0,0.0,0.0,Centre-Back,18.0,0.0,1.0,1104.0,seriea,1.0,1
19,No Agent,1.0,5.0,Brazil,Lazio,800000.0,4.0,0.0,Centre-Back,24.0,1.0,2.0,1904.0,seriea,3.0,0
26,Team Raiola,25.0,3.0,Italy,Lazio,3000000.0,1.0,0.0,Left-Back,30.0,6.0,0.0,1592.0,seriea,6.0,1
32,No Agent,27.0,38.0,Montenegro,Lazio,3500000.0,0.0,0.0,Right-Back,48.0,1.0,4.0,3335.0,seriea,5.0,1
25,No Agent,22.0,9.0,Portugal,Lazio,25000000.0,1.0,0.0,Left-Back,30.0,9.0,0.0,2032.0,seriea,9.0,3
31,No Agent,17.0,5.0,Albania,Lazio,1500000.0,89.0,2.0,Right-Back,0.0,0.0,0.0,0.0,seriea,0.0,0
23,GR Sports,22.0,7.0,Italy,Lazio,30000000.0,4.0,0.0,Defensive Midfield,44.0,4.0,0.0,3462.0,seriea,4.0,3
33,No Agent,30.0,44.0,Uruguay,Lazio,2000000.0,69.0,5.0,Central Midfield,29.0,5.0,2.0,1480.0,seriea,7.0,1
21,No Agent,2.0,3.0,Morocco,Lazio,10000000.0,1.0,0.0,Defensive Midfield,28.0,2.0,0.0,1851.0,seriea,2.0,2
26,Sport Cover,37.0,17.0,France,Lazio,32000000.0,14.0,2.0,Central Midfield,48.0,5.0,1.0,4148.0,seriea,6.0,3
28,No Agent,21.0,24.0,Croatia,Lazio,800000.0,0.0,0.0,Central Midfield,0.0,0.0,0.0,0.0,seriea,0.0,0
31,No Agent,44.0,12.0,Italy,Lazio,3500000.0,3.0,0.0,Right Midfield,34.0,2.0,0.0,1914.0,seriea,2.0,1
24,No Agent,17.0,26.0,Nigeria,Lazio,7500000.0,7.0,2.0,Attacking Midfield,29.0,3.0,5.0,1513.0,seriea,8.0,2
20,Wasserman,5.0,2.0,Spain,Lazio,250000.0,0.0,0.0,Attacking Midfield,35.0,5.0,2.0,2265.0,seriea,7.0,0
25,No Agent,4.0,8.0,Italy,Lazio,150000.0,5.0,1.0,Attacking Midfield,0.0,0.0,0.0,0.0,seriea,0.0,0
19,No Agent,29.0,36.0,Germany,Lazio,4000000.0,2.0,0.0,Attacking Midfield,9.0,0.0,2.0,350.0,seriea,2.0,1
21,BS Group ...,12.0,20.0,France,Lazio,10000000.0,9.0,1.0,Right Winger,37.0,1.0,2.0,1364.0,seriea,3.0,2
